RvaID,Longitude,Latitude,Date,Mtemp
257,-77.2668,36.839,1978-07,76.6
257,-77.2668,36.839,1979-07,76.1
257,-77.2668,36.839,1980-07,80.1
257,-77.2668,36.839,1981-07,78.9
257,-77.2668,36.839,1982-07,78.3
257,-77.2668,36.839,1983-07,79.5
257,-77.2668,36.839,1984-07,75.7
257,-77.2668,36.839,1985-07,77.1
257,-77.2668,36.839,1986-07,81.8
257,-77.2668,36.839,1987-07,81.2
257,-77.2668,36.839,1988-07,78.4
257,-77.2668,36.839,1989-07,76.9
257,-77.2668,36.839,1990-07,79.8
257,-77.2668,36.839,1991-07,81.3
257,-77.2668,36.839,1992-07,80.7
257,-77.2668,36.839,1993-07,82.2
257,-77.2668,36.839,1994-07,80.7
257,-77.2668,36.839,1995-07,79.8
257,-77.2668,36.839,1996-07,76.4
257,-77.2668,36.839,1997-07,78.9
257,-77.2668,36.839,1998-07,78.7
257,-77.2668,36.839,1999-07,80.1
257,-77.2668,36.839,2000-07,75.9
257,-77.2668,36.839,2001-07,74.2
257,-77.2668,36.839,2002-07,80.2
257,-77.2668,36.839,2003-07,78.3
257,-77.2668,36.839,2004-07,78
257,-77.2668,36.839,2005-07,81.3
257,-77.2668,36.839,2006-07,79.3
257,-77.2668,36.839,2007-07,77.9
257,-77.2668,36.839,2008-07,78.3
257,-77.2668,36.839,2009-07,76.1
257,-77.2668,36.839,2010-07,81.4
257,-77.2668,36.839,2011-07,80.9
257,-77.2668,36.839,2012-07,82.2
257,-77.2668,36.839,2013-07,78.8
257,-77.2668,36.839,2014-07,77.4
257,-77.2668,36.839,2015-07,78.4
257,-77.2668,36.839,2016-07,79.9
257,-77.2668,36.839,2017-07,80.1
257,-77.2668,36.839,2018-07,77.2
257,-77.2668,36.839,2019-07,80.5
257,-77.2668,36.839,2020-07,82.3
,,,,
258,-77.32,37.7821,1975-07,75.2
258,-77.32,37.7821,1976-07,75.6
258,-77.32,37.7821,1977-07,79.8
258,-77.32,37.7821,1978-07,75.7
258,-77.32,37.7821,1979-07,75.2
258,-77.32,37.7821,1980-07,78.9
258,-77.32,37.7821,1981-07,77.2
258,-77.32,37.7821,1982-07,77.1
258,-77.32,37.7821,1983-07,77.7
258,-77.32,37.7821,1984-07,75.1
258,-77.32,37.7821,1985-07,76.6
258,-77.32,37.7821,1986-07,79.7
258,-77.32,37.7821,1987-07,80.3
258,-77.32,37.7821,1988-07,78.8
258,-77.32,37.7821,1989-07,76.9
258,-77.32,37.7821,1990-07,78.5
258,-77.32,37.7821,1991-07,79.7
258,-77.32,37.7821,1992-07,78.1
258,-77.32,37.7821,1993-07,80.5
258,-77.32,37.7821,1994-07,79.1
258,-77.32,37.7821,1995-07,79
258,-77.32,37.7821,1996-07,75.8
258,-77.32,37.7821,1997-07,77.3
258,-77.32,37.7821,1998-07,77.6
258,-77.32,37.7821,1999-07,79.4
258,-77.32,37.7821,2000-07,74
258,-77.32,37.7821,2001-07,74.4
258,-77.32,37.7821,2002-07,79.8
258,-77.32,37.7821,2003-07,77.5
258,-77.32,37.7821,2004-07,77
258,-77.32,37.7821,2005-07,79.8
258,-77.32,37.7821,2006-07,79
258,-77.32,37.7821,2007-07,77.5
258,-77.32,37.7821,2008-07,77.8
258,-77.32,37.7821,2009-07,75.6
258,-77.32,37.7821,2010-07,82
258,-77.32,37.7821,2011-07,80.6
258,-77.32,37.7821,2012-07,82.1
258,-77.32,37.7821,2013-07,79.1
258,-77.32,37.7821,2014-07,77.4
258,-77.32,37.7821,2015-07,77.6
258,-77.32,37.7821,2016-07,79.5
258,-77.32,37.7821,2017-07,80.2
258,-77.32,37.7821,2018-07,77.3
258,-77.32,37.7821,2019-07,80
258,-77.32,37.7821,2020-07,82
,,,,
259,-77.2513,37.3881,1975-07,76.6
259,-77.2513,37.3881,1976-07,77.6
259,-77.2513,37.3881,1977-07,81.3
259,-77.2513,37.3881,1978-07,78.2
259,-77.2513,37.3881,1979-07,77
259,-77.2513,37.3881,1980-07,81.4
259,-77.2513,37.3881,1981-07,79.5
259,-77.2513,37.3881,1982-07,78.5
259,-77.2513,37.3881,1983-07,79.9
259,-77.2513,37.3881,1984-07,76.4
259,-77.2513,37.3881,1985-07,77.3
259,-77.2513,37.3881,1986-07,81.8
259,-77.2513,37.3881,1987-07,81.8
259,-77.2513,37.3881,1988-07,79.3
259,-77.2513,37.3881,1989-07,78.9
259,-77.2513,37.3881,1990-07,80.1
259,-77.2513,37.3881,1991-07,81.6
259,-77.2513,37.3881,1992-07,80.8
259,-77.2513,37.3881,1993-07,82.5
259,-77.2513,37.3881,1994-07,81.5
259,-77.2513,37.3881,1995-07,81.4
259,-77.2513,37.3881,1996-07,78.1
259,-77.2513,37.3881,1997-07,80.2
259,-77.2513,37.3881,1998-07,81
259,-77.2513,37.3881,1999-07,80.9
259,-77.2513,37.3881,2000-07,76.8
259,-77.2513,37.3881,2001-07,76
259,-77.2513,37.3881,2002-07,81.3
259,-77.2513,37.3881,2003-07,78.9
259,-77.2513,37.3881,2004-07,79.4
259,-77.2513,37.3881,2005-07,82.4
259,-77.2513,37.3881,2006-07,80.4
259,-77.2513,37.3881,2007-07,78.5
259,-77.2513,37.3881,2008-07,79.1
259,-77.2513,37.3881,2009-07,77.2
259,-77.2513,37.3881,2010-07,83.5
259,-77.2513,37.3881,2011-07,82
259,-77.2513,37.3881,2012-07,82.9
259,-77.2513,37.3881,2013-07,79.9
259,-77.2513,37.3881,2014-07,79.6
259,-77.2513,37.3881,2015-07,78.8
259,-77.2513,37.3881,2016-07,80.3
259,-77.2513,37.3881,2017-07,81.7
259,-77.2513,37.3881,2018-07,77.8
259,-77.2513,37.3881,2019-07,80.3
259,-77.2513,37.3881,2020-07,82.6
,,,,
260,-78.1031,37.4187,1975-07,74.7
260,-78.1031,37.4187,1976-07,75.3
260,-78.1031,37.4187,1977-07,79
260,-78.1031,37.4187,1978-07,74.3
260,-78.1031,37.4187,1979-07,74.5
260,-78.1031,37.4187,1980-07,78.3
260,-78.1031,37.4187,1981-07,76.6
260,-78.1031,37.4187,1982-07,76.2
260,-78.1031,37.4187,1983-07,77.2
260,-78.1031,37.4187,1984-07,74.3
260,-78.1031,37.4187,1985-07,75.2
260,-78.1031,37.4187,1986-07,79.5
260,-78.1031,37.4187,1987-07,79.5
260,-78.1031,37.4187,1988-07,77.2
260,-78.1031,37.4187,1989-07,75.7
260,-78.1031,37.4187,1990-07,78
260,-78.1031,37.4187,1991-07,78.8
260,-78.1031,37.4187,1992-07,78.4
260,-78.1031,37.4187,1993-07,80.1
260,-78.1031,37.4187,1994-07,78
260,-78.1031,37.4187,1995-07,77.9
260,-78.1031,37.4187,1996-07,75.8
260,-78.1031,37.4187,1997-07,77
260,-78.1031,37.4187,1998-07,77.5
260,-78.1031,37.4187,1999-07,79.1
260,-78.1031,37.4187,2000-07,74.1
260,-78.1031,37.4187,2001-07,73.5
260,-78.1031,37.4187,2002-07,79.1
260,-78.1031,37.4187,2003-07,76.4
260,-78.1031,37.4187,2004-07,76.1
260,-78.1031,37.4187,2005-07,79.1
260,-78.1031,37.4187,2006-07,77.5
260,-78.1031,37.4187,2007-07,75.6
260,-78.1031,37.4187,2008-07,77.3
260,-78.1031,37.4187,2009-07,73.3
260,-78.1031,37.4187,2010-07,79.8
260,-78.1031,37.4187,2011-07,79.3
260,-78.1031,37.4187,2012-07,81.9
260,-78.1031,37.4187,2013-07,77.7
260,-78.1031,37.4187,2014-07,76
260,-78.1031,37.4187,2015-07,76.7
260,-78.1031,37.4187,2016-07,79.1
260,-78.1031,37.4187,2017-07,79.2
260,-78.1031,37.4187,2018-07,76.6
260,-78.1031,37.4187,2019-07,79.3
260,-78.1031,37.4187,2020-07,81.3
,,,,
261,-77.4253,37.651,1975-07,75.1
261,-77.4253,37.651,1976-07,75.6
261,-77.4253,37.651,1977-07,79.8
261,-77.4253,37.651,1978-07,75.6
261,-77.4253,37.651,1979-07,75.2
261,-77.4253,37.651,1980-07,78.8
261,-77.4253,37.651,1981-07,77.2
261,-77.4253,37.651,1982-07,77.1
261,-77.4253,37.651,1983-07,77.7
261,-77.4253,37.651,1984-07,75
261,-77.4253,37.651,1985-07,76.5
261,-77.4253,37.651,1986-07,79.7
261,-77.4253,37.651,1987-07,80.2
261,-77.4253,37.651,1988-07,78.6
261,-77.4253,37.651,1989-07,76.7
261,-77.4253,37.651,1990-07,78.5
261,-77.4253,37.651,1991-07,79.6
261,-77.4253,37.651,1992-07,78.1
261,-77.4253,37.651,1993-07,80.4
261,-77.4253,37.651,1994-07,78.9
261,-77.4253,37.651,1995-07,78.6
261,-77.4253,37.651,1996-07,75.9
261,-77.4253,37.651,1997-07,77.2
261,-77.4253,37.651,1998-07,77.5
261,-77.4253,37.651,1999-07,79.4
261,-77.4253,37.651,2000-07,74
261,-77.4253,37.651,2001-07,74.4
261,-77.4253,37.651,2002-07,79.9
261,-77.4253,37.651,2003-07,77.3
261,-77.4253,37.651,2004-07,77
261,-77.4253,37.651,2005-07,79.8
261,-77.4253,37.651,2006-07,79
261,-77.4253,37.651,2007-07,77.3
261,-77.4253,37.651,2008-07,78
261,-77.4253,37.651,2009-07,75.7
261,-77.4253,37.651,2010-07,82
261,-77.4253,37.651,2011-07,80.3
261,-77.4253,37.651,2012-07,81.8
261,-77.4253,37.651,2013-07,78.7
261,-77.4253,37.651,2014-07,77.4
261,-77.4253,37.651,2015-07,77.5
261,-77.4253,37.651,2016-07,79.6
261,-77.4253,37.651,2017-07,80.1
261,-77.4253,37.651,2018-07,77.2
261,-77.4253,37.651,2019-07,80.2
261,-77.4253,37.651,2020-07,82.1
,,,,
262,-76.9201,37.5968,1975-07,76
262,-76.9201,37.5968,1976-07,75.9
262,-76.9201,37.5968,1977-07,79.6
262,-76.9201,37.5968,1978-07,76.5
262,-76.9201,37.5968,1979-07,75.4
262,-76.9201,37.5968,1980-07,80
262,-76.9201,37.5968,1981-07,77.7
262,-76.9201,37.5968,1982-07,77.8
262,-76.9201,37.5968,1983-07,78.5
262,-76.9201,37.5968,1984-07,75.7
262,-76.9201,37.5968,1985-07,77.1
262,-76.9201,37.5968,1986-07,80.7
262,-76.9201,37.5968,1987-07,80.5
262,-76.9201,37.5968,1988-07,79.5
262,-76.9201,37.5968,1989-07,77.4
262,-76.9201,37.5968,1990-07,79.5
262,-76.9201,37.5968,1991-07,80.7
262,-76.9201,37.5968,1992-07,79
262,-76.9201,37.5968,1993-07,81.4
262,-76.9201,37.5968,1994-07,79.9
262,-76.9201,37.5968,1995-07,80.4
262,-76.9201,37.5968,1996-07,76.8
262,-76.9201,37.5968,1997-07,78.7
262,-76.9201,37.5968,1998-07,78.8
262,-76.9201,37.5968,1999-07,80.1
262,-76.9201,37.5968,2000-07,75.3
262,-76.9201,37.5968,2001-07,75
262,-76.9201,37.5968,2002-07,80.2
262,-76.9201,37.5968,2003-07,78.3
262,-76.9201,37.5968,2004-07,78.1
262,-76.9201,37.5968,2005-07,81
262,-76.9201,37.5968,2006-07,80
262,-76.9201,37.5968,2007-07,78.4
262,-76.9201,37.5968,2008-07,78.7
262,-76.9201,37.5968,2009-07,76.4
262,-76.9201,37.5968,2010-07,82.7
262,-76.9201,37.5968,2011-07,81.6
262,-76.9201,37.5968,2012-07,82.9
262,-76.9201,37.5968,2013-07,80.1
262,-76.9201,37.5968,2014-07,78.1
262,-76.9201,37.5968,2015-07,78.7
262,-76.9201,37.5968,2016-07,80.4
262,-76.9201,37.5968,2017-07,81.1
262,-76.9201,37.5968,2018-07,77.9
262,-76.9201,37.5968,2019-07,80.5
262,-76.9201,37.5968,2020-07,82.1
,,,,
263,-77.1736,37.8051,1975-07,75.2
263,-77.1736,37.8051,1976-07,75.5
263,-77.1736,37.8051,1977-07,79.4
263,-77.1736,37.8051,1978-07,75.6
263,-77.1736,37.8051,1979-07,75.2
263,-77.1736,37.8051,1980-07,79.1
263,-77.1736,37.8051,1981-07,77.2
263,-77.1736,37.8051,1982-07,77.1
263,-77.1736,37.8051,1983-07,77.6
263,-77.1736,37.8051,1984-07,75
263,-77.1736,37.8051,1985-07,76.4
263,-77.1736,37.8051,1986-07,79.7
263,-77.1736,37.8051,1987-07,80
263,-77.1736,37.8051,1988-07,78.8
263,-77.1736,37.8051,1989-07,76.9
263,-77.1736,37.8051,1990-07,78.5
263,-77.1736,37.8051,1991-07,80.1
263,-77.1736,37.8051,1992-07,78.1
263,-77.1736,37.8051,1993-07,80.6
263,-77.1736,37.8051,1994-07,79.3
263,-77.1736,37.8051,1995-07,79.3
263,-77.1736,37.8051,1996-07,75.7
263,-77.1736,37.8051,1997-07,77.6
263,-77.1736,37.8051,1998-07,77.8
263,-77.1736,37.8051,1999-07,79.4
263,-77.1736,37.8051,2000-07,74
263,-77.1736,37.8051,2001-07,74.1
263,-77.1736,37.8051,2002-07,79.5
263,-77.1736,37.8051,2003-07,77.5
263,-77.1736,37.8051,2004-07,77
263,-77.1736,37.8051,2005-07,79.8
263,-77.1736,37.8051,2006-07,78.8
263,-77.1736,37.8051,2007-07,77.4
263,-77.1736,37.8051,2008-07,77.6
263,-77.1736,37.8051,2009-07,75.5
263,-77.1736,37.8051,2010-07,81.9
263,-77.1736,37.8051,2011-07,81.1
263,-77.1736,37.8051,2012-07,82.8
263,-77.1736,37.8051,2013-07,79.7
263,-77.1736,37.8051,2014-07,77.4
263,-77.1736,37.8051,2015-07,77.8
263,-77.1736,37.8051,2016-07,79.6
263,-77.1736,37.8051,2017-07,80.3
263,-77.1736,37.8051,2018-07,77.5
263,-77.1736,37.8051,2019-07,80.1
263,-77.1736,37.8051,2020-07,81.9
,,,,
264,-77.8722,37.1472,1975-07,74.7
264,-77.8722,37.1472,1976-07,75.3
264,-77.8722,37.1472,1977-07,78.8
264,-77.8722,37.1472,1978-07,74.5
264,-77.8722,37.1472,1979-07,74.5
264,-77.8722,37.1472,1980-07,78.4
264,-77.8722,37.1472,1981-07,76.9
264,-77.8722,37.1472,1982-07,76.5
264,-77.8722,37.1472,1983-07,77.5
264,-77.8722,37.1472,1984-07,74.4
264,-77.8722,37.1472,1985-07,75.4
264,-77.8722,37.1472,1986-07,79.9
264,-77.8722,37.1472,1987-07,79.4
264,-77.8722,37.1472,1988-07,76.8
264,-77.8722,37.1472,1989-07,76
264,-77.8722,37.1472,1990-07,78.4
264,-77.8722,37.1472,1991-07,79.4
264,-77.8722,37.1472,1992-07,78.8
264,-77.8722,37.1472,1993-07,80.8
264,-77.8722,37.1472,1994-07,78.6
264,-77.8722,37.1472,1995-07,78.3
264,-77.8722,37.1472,1996-07,75.9
264,-77.8722,37.1472,1997-07,77
264,-77.8722,37.1472,1998-07,77.7
264,-77.8722,37.1472,1999-07,78.9
264,-77.8722,37.1472,2000-07,74.4
264,-77.8722,37.1472,2001-07,73.6
264,-77.8722,37.1472,2002-07,79.2
264,-77.8722,37.1472,2003-07,76.4
264,-77.8722,37.1472,2004-07,76.7
264,-77.8722,37.1472,2005-07,79.7
264,-77.8722,37.1472,2006-07,78
264,-77.8722,37.1472,2007-07,76.4
264,-77.8722,37.1472,2008-07,77.4
264,-77.8722,37.1472,2009-07,74.3
264,-77.8722,37.1472,2010-07,80.3
264,-77.8722,37.1472,2011-07,80
264,-77.8722,37.1472,2012-07,81.5
264,-77.8722,37.1472,2013-07,77.6
264,-77.8722,37.1472,2014-07,76.2
264,-77.8722,37.1472,2015-07,77
264,-77.8722,37.1472,2016-07,78.8
264,-77.8722,37.1472,2017-07,79.1
264,-77.8722,37.1472,2018-07,76.3
264,-77.8722,37.1472,2019-07,79.3
264,-77.8722,37.1472,2020-07,81.1
,,,,
265,-77.1753,37.0071,1975-07,76.5
265,-77.1753,37.0071,1976-07,76.8
265,-77.1753,37.0071,1977-07,79.6
265,-77.1753,37.0071,1978-07,76.9
265,-77.1753,37.0071,1979-07,76.2
265,-77.1753,37.0071,1980-07,79.6
265,-77.1753,37.0071,1981-07,79
265,-77.1753,37.0071,1982-07,78.2
265,-77.1753,37.0071,1983-07,79.3
265,-77.1753,37.0071,1984-07,75.9
265,-77.1753,37.0071,1985-07,77.1
265,-77.1753,37.0071,1986-07,81.3
265,-77.1753,37.0071,1987-07,81.3
265,-77.1753,37.0071,1988-07,78.9
265,-77.1753,37.0071,1989-07,77.2
265,-77.1753,37.0071,1990-07,79.9
265,-77.1753,37.0071,1991-07,81.8
265,-77.1753,37.0071,1992-07,80.5
265,-77.1753,37.0071,1993-07,82.3
265,-77.1753,37.0071,1994-07,80.8
265,-77.1753,37.0071,1995-07,79.9
265,-77.1753,37.0071,1996-07,76.6
265,-77.1753,37.0071,1997-07,79.5
265,-77.1753,37.0071,1998-07,79.1
265,-77.1753,37.0071,1999-07,80.2
265,-77.1753,37.0071,2000-07,75.8
265,-77.1753,37.0071,2001-07,74.7
265,-77.1753,37.0071,2002-07,80.3
265,-77.1753,37.0071,2003-07,78.5
265,-77.1753,37.0071,2004-07,78.4
265,-77.1753,37.0071,2005-07,81.4
265,-77.1753,37.0071,2006-07,79.5
265,-77.1753,37.0071,2007-07,78
265,-77.1753,37.0071,2008-07,78.4
265,-77.1753,37.0071,2009-07,76.2
265,-77.1753,37.0071,2010-07,81.5
265,-77.1753,37.0071,2011-07,80.9
265,-77.1753,37.0071,2012-07,82.3
265,-77.1753,37.0071,2013-07,78.9
265,-77.1753,37.0071,2014-07,77.3
265,-77.1753,37.0071,2015-07,78.6
265,-77.1753,37.0071,2016-07,80
265,-77.1753,37.0071,2017-07,80.3
265,-77.1753,37.0071,2018-07,77.3
265,-77.1753,37.0071,2019-07,80.7
265,-77.1753,37.0071,2020-07,82.4
,,,,
266,-76.8555,37.7294,1975-07,75.5
266,-76.8555,37.7294,1976-07,75.8
266,-76.8555,37.7294,1977-07,79.4
266,-76.8555,37.7294,1978-07,76
266,-76.8555,37.7294,1979-07,75.4
266,-76.8555,37.7294,1980-07,79.4
266,-76.8555,37.7294,1981-07,77.4
266,-76.8555,37.7294,1982-07,77.4
266,-76.8555,37.7294,1983-07,78
266,-76.8555,37.7294,1984-07,75.3
266,-76.8555,37.7294,1985-07,76.7
266,-76.8555,37.7294,1986-07,80
266,-76.8555,37.7294,1987-07,80
266,-76.8555,37.7294,1988-07,79
266,-76.8555,37.7294,1989-07,77.1
266,-76.8555,37.7294,1990-07,78.7
266,-76.8555,37.7294,1991-07,80.1
266,-76.8555,37.7294,1992-07,78.4
266,-76.8555,37.7294,1993-07,80.8
266,-76.8555,37.7294,1994-07,79.6
266,-76.8555,37.7294,1995-07,79.8
266,-76.8555,37.7294,1996-07,76.1
266,-76.8555,37.7294,1997-07,78
266,-76.8555,37.7294,1998-07,78.1
266,-76.8555,37.7294,1999-07,79.8
266,-76.8555,37.7294,2000-07,74.5
266,-76.8555,37.7294,2001-07,74.3
266,-76.8555,37.7294,2002-07,79.7
266,-76.8555,37.7294,2003-07,77.9
266,-76.8555,37.7294,2004-07,77.4
266,-76.8555,37.7294,2005-07,80.1
266,-76.8555,37.7294,2006-07,79.2
266,-76.8555,37.7294,2007-07,77.7
266,-76.8555,37.7294,2008-07,77.5
266,-76.8555,37.7294,2009-07,75.7
266,-76.8555,37.7294,2010-07,81.6
266,-76.8555,37.7294,2011-07,81.1
266,-76.8555,37.7294,2012-07,82.9
266,-76.8555,37.7294,2013-07,79.8
266,-76.8555,37.7294,2014-07,77.5
266,-76.8555,37.7294,2015-07,78
266,-76.8555,37.7294,2016-07,80
266,-76.8555,37.7294,2017-07,80.5
266,-76.8555,37.7294,2018-07,77.7
266,-76.8555,37.7294,2019-07,80.1
266,-76.8555,37.7294,2020-07,81.7
,,,,
267,-76.6942,37.6044,1975-07,75.9
267,-76.6942,37.6044,1976-07,75.8
267,-76.6942,37.6044,1977-07,79.6
267,-76.6942,37.6044,1978-07,76.3
267,-76.6942,37.6044,1979-07,75.3
267,-76.6942,37.6044,1980-07,79.7
267,-76.6942,37.6044,1981-07,77.6
267,-76.6942,37.6044,1982-07,77.5
267,-76.6942,37.6044,1983-07,78.3
267,-76.6942,37.6044,1984-07,75.6
267,-76.6942,37.6044,1985-07,77
267,-76.6942,37.6044,1986-07,80.5
267,-76.6942,37.6044,1987-07,80.1
267,-76.6942,37.6044,1988-07,79.4
267,-76.6942,37.6044,1989-07,77.2
267,-76.6942,37.6044,1990-07,79.3
267,-76.6942,37.6044,1991-07,80.4
267,-76.6942,37.6044,1992-07,78.9
267,-76.6942,37.6044,1993-07,81.1
267,-76.6942,37.6044,1994-07,79.7
267,-76.6942,37.6044,1995-07,80.3
267,-76.6942,37.6044,1996-07,76.8
267,-76.6942,37.6044,1997-07,78.4
267,-76.6942,37.6044,1998-07,78.6
267,-76.6942,37.6044,1999-07,80
267,-76.6942,37.6044,2000-07,75.3
267,-76.6942,37.6044,2001-07,74.8
267,-76.6942,37.6044,2002-07,80
267,-76.6942,37.6044,2003-07,78.2
267,-76.6942,37.6044,2004-07,78
267,-76.6942,37.6044,2005-07,80.8
267,-76.6942,37.6044,2006-07,80
267,-76.6942,37.6044,2007-07,78.2
267,-76.6942,37.6044,2008-07,78.4
267,-76.6942,37.6044,2009-07,76
267,-76.6942,37.6044,2010-07,82
267,-76.6942,37.6044,2011-07,81.1
267,-76.6942,37.6044,2012-07,82.5
267,-76.6942,37.6044,2013-07,79.8
267,-76.6942,37.6044,2014-07,77.6
267,-76.6942,37.6044,2015-07,78.4
267,-76.6942,37.6044,2016-07,80.1
267,-76.6942,37.6044,2017-07,80.8
267,-76.6942,37.6044,2018-07,77.8
267,-76.6942,37.6044,2019-07,80.2
267,-76.6942,37.6044,2020-07,81.9
,,,,
268,-77.1233,37.9563,1975-07,75.2
268,-77.1233,37.9563,1976-07,75.3
268,-77.1233,37.9563,1977-07,78.9
268,-77.1233,37.9563,1978-07,75.4
268,-77.1233,37.9563,1979-07,74.9
268,-77.1233,37.9563,1980-07,78.8
268,-77.1233,37.9563,1981-07,76.9
268,-77.1233,37.9563,1982-07,77
268,-77.1233,37.9563,1983-07,77.6
268,-77.1233,37.9563,1984-07,74.9
268,-77.1233,37.9563,1985-07,76.7
268,-77.1233,37.9563,1986-07,79.4
268,-77.1233,37.9563,1987-07,79.9
268,-77.1233,37.9563,1988-07,78.7
268,-77.1233,37.9563,1989-07,76.6
268,-77.1233,37.9563,1990-07,78.1
268,-77.1233,37.9563,1991-07,79.6
268,-77.1233,37.9563,1992-07,77.7
268,-77.1233,37.9563,1993-07,80.1
268,-77.1233,37.9563,1994-07,79.1
268,-77.1233,37.9563,1995-07,79.1
268,-77.1233,37.9563,1996-07,75.4
268,-77.1233,37.9563,1997-07,77.4
268,-77.1233,37.9563,1998-07,77.4
268,-77.1233,37.9563,1999-07,79.3
268,-77.1233,37.9563,2000-07,73.7
268,-77.1233,37.9563,2001-07,74
268,-77.1233,37.9563,2002-07,79.5
268,-77.1233,37.9563,2003-07,77.5
268,-77.1233,37.9563,2004-07,76.6
268,-77.1233,37.9563,2005-07,79.3
268,-77.1233,37.9563,2006-07,78.7
268,-77.1233,37.9563,2007-07,77.3
268,-77.1233,37.9563,2008-07,77.3
268,-77.1233,37.9563,2009-07,75.5
268,-77.1233,37.9563,2010-07,81.5
268,-77.1233,37.9563,2011-07,80.4
268,-77.1233,37.9563,2012-07,82.2
268,-77.1233,37.9563,2013-07,79.2
268,-77.1233,37.9563,2014-07,76.8
268,-77.1233,37.9563,2015-07,77.6
268,-77.1233,37.9563,2016-07,79.6
268,-77.1233,37.9563,2017-07,79.9
268,-77.1233,37.9563,2018-07,77.6
268,-77.1233,37.9563,2019-07,79.8
268,-77.1233,37.9563,2020-07,81.7
,,,,
269,-77.2717,37.0353,1975-07,76.1
269,-77.2717,37.0353,1976-07,77
269,-77.2717,37.0353,1977-07,80.1
269,-77.2717,37.0353,1978-07,77
269,-77.2717,37.0353,1979-07,76.3
269,-77.2717,37.0353,1980-07,80.5
269,-77.2717,37.0353,1981-07,79.4
269,-77.2717,37.0353,1982-07,78.4
269,-77.2717,37.0353,1983-07,79.7
269,-77.2717,37.0353,1984-07,75.9
269,-77.2717,37.0353,1985-07,77.3
269,-77.2717,37.0353,1986-07,82
269,-77.2717,37.0353,1987-07,81.4
269,-77.2717,37.0353,1988-07,78.7
269,-77.2717,37.0353,1989-07,77.1
269,-77.2717,37.0353,1990-07,79.8
269,-77.2717,37.0353,1991-07,81.7
269,-77.2717,37.0353,1992-07,80.6
269,-77.2717,37.0353,1993-07,82.4
269,-77.2717,37.0353,1994-07,81.2
269,-77.2717,37.0353,1995-07,80.2
269,-77.2717,37.0353,1996-07,76.5
269,-77.2717,37.0353,1997-07,79.2
269,-77.2717,37.0353,1998-07,79.6
269,-77.2717,37.0353,1999-07,80.4
269,-77.2717,37.0353,2000-07,76.2
269,-77.2717,37.0353,2001-07,75.3
269,-77.2717,37.0353,2002-07,80.7
269,-77.2717,37.0353,2003-07,78.5
269,-77.2717,37.0353,2004-07,78.5
269,-77.2717,37.0353,2005-07,81.6
269,-77.2717,37.0353,2006-07,79.6
269,-77.2717,37.0353,2007-07,78.1
269,-77.2717,37.0353,2008-07,78.3
269,-77.2717,37.0353,2009-07,76
269,-77.2717,37.0353,2010-07,81.5
269,-77.2717,37.0353,2011-07,80.8
269,-77.2717,37.0353,2012-07,82.4
269,-77.2717,37.0353,2013-07,78.9
269,-77.2717,37.0353,2014-07,77.6
269,-77.2717,37.0353,2015-07,78.4
269,-77.2717,37.0353,2016-07,79.9
269,-77.2717,37.0353,2017-07,80.2
269,-77.2717,37.0353,2018-07,77.2
269,-77.2717,37.0353,2019-07,80.7
269,-77.2717,37.0353,2020-07,82.5
,,,,
270,-77.7814,37.6874,1975-07,74.6
270,-77.7814,37.6874,1976-07,74.4
270,-77.7814,37.6874,1977-07,79.1
270,-77.7814,37.6874,1978-07,74.1
270,-77.7814,37.6874,1979-07,74.6
270,-77.7814,37.6874,1980-07,78.1
270,-77.7814,37.6874,1981-07,76.4
270,-77.7814,37.6874,1982-07,76.2
270,-77.7814,37.6874,1983-07,77
270,-77.7814,37.6874,1984-07,74.3
270,-77.7814,37.6874,1985-07,75.4
270,-77.7814,37.6874,1986-07,79.6
270,-77.7814,37.6874,1987-07,80.4
270,-77.7814,37.6874,1988-07,77.5
270,-77.7814,37.6874,1989-07,76.4
270,-77.7814,37.6874,1990-07,77.7
270,-77.7814,37.6874,1991-07,78.6
270,-77.7814,37.6874,1992-07,77.9
270,-77.7814,37.6874,1993-07,79.4
270,-77.7814,37.6874,1994-07,77.7
270,-77.7814,37.6874,1995-07,77.7
270,-77.7814,37.6874,1996-07,74.9
270,-77.7814,37.6874,1997-07,76.3
270,-77.7814,37.6874,1998-07,76.7
270,-77.7814,37.6874,1999-07,78.6
270,-77.7814,37.6874,2000-07,73.2
270,-77.7814,37.6874,2001-07,73.1
270,-77.7814,37.6874,2002-07,79
270,-77.7814,37.6874,2003-07,76.6
270,-77.7814,37.6874,2004-07,76.1
270,-77.7814,37.6874,2005-07,79.1
270,-77.7814,37.6874,2006-07,77.6
270,-77.7814,37.6874,2007-07,75.5
270,-77.7814,37.6874,2008-07,77
270,-77.7814,37.6874,2009-07,73.6
270,-77.7814,37.6874,2010-07,79.8
270,-77.7814,37.6874,2011-07,78.9
270,-77.7814,37.6874,2012-07,80.1
270,-77.7814,37.6874,2013-07,77.2
270,-77.7814,37.6874,2014-07,75.3
270,-77.7814,37.6874,2015-07,75.9
270,-77.7814,37.6874,2016-07,78.3
270,-77.7814,37.6874,2017-07,78.5
270,-77.7814,37.6874,2018-07,75.7
270,-77.7814,37.6874,2019-07,78.5
270,-77.7814,37.6874,2020-07,80.5
,,,,
271,-76.9266,37.2337,1975-07,76.7
271,-76.9266,37.2337,1976-07,77
271,-76.9266,37.2337,1977-07,80.4
